,Unnamed: 0,textOriginal,authorDisplayName,Prabowo,Ganjar,Anies,preprocessed
553,553,FIXS..ANIES LAH YANG BETUL2 KITA CARI DAN YANG DIBUTUHKAN NEGERI INI.,Mohammad Ali,,,positif,fixs  anies lah yang betul kita cari dan yang butuh negeri ini 
554,554,Luar biasa pak Anies Baswedan sangat logis dan jelas,abdillah saleh,,,positif,luar anies baswedan logis
555,555,"pak anies & pak prabowo masuk ruangan, penonton rame minta foto.. cuma satu yg dijaga bodyguard sampe penonton gak ada yg berani maju. keliatan lah ya mana yg dekat sm rakyat.",Srikandi Murni,netral,,netral,anies  prabowo masuk ruang  tonton rame foto  yg jaga bodyguard sampe tonton gak yg berani maju  liat ya yg sm rakyat 
556,556,pak ganjar top,ANAN CHANNEL,,positif,,ganjar top
557,557,"Gillsss gokil anies, secara gak langsung menjabarkan kerusakan negara saat ini dan gimana caranya kita bisa mensupport masyarakat dengan cloud yang dibentuk oleh team anies👍",Wahyu Brt,,,positif,gillsss gokil anies  gak langsung jabar rusa negara gimana mensupport masyarakat cloud bentuk team anies
558,558,Janji janji prabowo paling masuk akal #allinprabowo,Raka Yanuar,positif,,,janji janji prabowo masuk akal  allinprabowo
559,559,"Dr 3 kanasidat sy sih pilih Pa Ganjar, track record bagus, pengalaman menjadi gubernurnyya jg bagus, tegas posisinya. Tidak abu2.",Wulandari Widha,,positif,,dr kanasidat sy sih pilih pa ganjar  track record bagus  alam gubernurnyya jg bagus  posisi  tidak abu 
560,560,"Anies terlalu teoritis, penjelasannya mengambang. ditambah lagi track recordnya yg problematik sangat tidak meyakinkan untuk jadi presiden.",as zx,,,negatif,anies teoritis  jelas ambang  tambah track recordnya yg problematik presiden 
561,561,Merinding pak gak bisa bayangin dulu ngerasain masa muda begitu pak 🫡 prabowo tulus cuma kita udah termakan berita hoax selama ini maaf pak 2 priode kemarin gak percaya bapak 🫡 2024 kesempatan buat bapak,Riski Donipan ramadonah,positif,,,merinding gak bayangin ngerasain muda  prabowo tulus udah makan berita hoax maaf priode kemarin gak percaya  sempat
562,562,"Saya gak butuh bicara terlalu bagus, yang saya butuhkan karakter,,, sudah  sangat puas dg bicara manis, karakter 0, karakter berubah kalo sudah terrrraih apa yg di impikan, brantas kemiskinan,,, keterbelakangan ekonomi, raih indonesa emas, untuk merubah indonesia saat ini, yg sekarang rongrong lebih banyaj dari dalam sendiri butuh karakter yg kuat, rombak semua pondasi kenegaraan, dari situ perubahan di mulai, maju pak prabowo Presidenku 2024🙏🙏🙏",Kiku Kiku,positif,,negatif,saya gak butuh bicara bagus  butuh karakter    puas dg bicara manis  karakter  karakter ubah kalo terrrraih yg impi  brantas miskin    belakang ekonomi  raih indonesa emas  rubah indonesia  yg rongrong banyaj butuh karakter yg kuat  rombak pondasi negara  situ ubah  maju prabowo presiden 
563,563,Pak anies presiden kuuuu,Retno putri Wulandari,,,positif,pak anies presiden kuuuu
564,564,Prabowo ini aneh. Diminta refleksikan diri didepan cermin lah dia malah bercerita ke orang kain. Refleksi itu saja dia tdk ngerti. Malah curgat od penontin,Masni IBRAHIM AL-JAWDAH,negatif,,,prabowo aneh  minta refleksi depan cermin cerita orang kain  refleksi tdk ngerti  malah curgat od penontin
565,565,"Semua ada kelebihan
Anis: terstruktur
Ganjar: implementatif (logis)
Prabowo: jujur apa adanya",Niko Prabowo,positif,positif,positif,semua lebih anis  struktur ganjar  implementatif  logis  prabowo  jujur
566,566,Anies presiden ku #jadikeun,sang mujahid,,,positif,anies presiden ku  jadikeun
567,567,Pak ganjar bicaranya membosankan 😅,Orin Marine,,negatif,,pak ganjar bicara bosan 
568,568,Keren Pemaparan Pak anis👍,Viktor Nego Afasedanya,,,positif,keren papar pak anis
569,569,"Narasi yaitu program dari youtube channel najwa shihab berkolaborasi dengan UGM menghadirkan 3 bapres yang datang untuk menyuarakan gagasan mereka sebagai bapres Indonesia. Tentunya ketiga bapres memiliki gagasan yang berbeda beda, mulai dari Bapak Anies Baswedan, Bapak Ganjar Pranowo, dan Bapak Prabowo Subianto. Menurut saya seluruh bapres memiliki kelebihan dan kekurangan masing-masing di setiap gagasan. Hal ini tentu sudah biasa menjadi ciri khas gagasan tiap bapres dengan keunikannya masing-masing. Namun, apakah gagasan yang telah dipaparkan dan pertanyaan yang sudah dijawab bakal terealisasikan as presiden Indonesia nantinya? biar waktu yang menjawab serta besar harapan agar seluruh gagasan yang telah disampaikan tidak hanya berhenti di bibir tapi juga dapat berakhir dengan aksi.
terimakasih untuk segala penyelenggara dan seluruh pihak yang telah berkontribusi dalam terunggahnya video ini, sehingga masyarakat dapat lebih mengetahui apa gagasan yang akan di wujudkan oleh bapres Indonesia nantinya🙏🏻",Sani Elysia Apsarini,positif,positif,positif,narasi program youtube channel najwa shihab kolaborasi ugm hadir bapres suara gagas bapres indonesia  tentu tiga bapres milik gagas beda beda  bapak anies baswedan  bapak ganjar pranowo  bapak prabowo subianto  turut bapres milik lebih kurang gagas  hal ciri khas gagas bapres uni  namun  gagas papar realisasi as presiden indonesia  biar harap gagas henti bibir aksi  terimakasih selenggara kontribusi unggah video  masyarakat gagas wujud bapres indonesia nanti
570,570,Gak bermutulah gagasan Anis basedan itu...Tuhan yg maha esa maha taulah...,Wakkarto Karto,,,negatif,gak mutu gagas anis basedan  tuhan yg maha esa maha tau 
571,571,Yo nyoblos bpk anis,Asmoro Dono,,,positif,yo nyoblos bpk anis
572,572,Anies Presiden 2024,ahmad robieah313,,,positif,anies presiden
573,573,Anis si kayanya,Farhan,,,positif,anis si kaya
574,574,pak anies sihh,Ryu,,,positif,anies sihh
575,575,Ganjar pranomo kalau jadi bakalan banyak utang.!! Bicaranya gak jauh dari modal soalnya 😢,Aziz,,negatif,,ganjar pranomo utang   bicara gak modal 
576,576,"Pak ganjar kbanyakan ngelawaknya, ini urusan negara bukan urusan untuk suruh ngelawak jar, kyaknya  klo jdi presiden negara mau di buat ngelawak kli ya, ko ngomongnya aj peteng peteng, gk ad tegap tegapnya, sprt pak jokowi, gk ad tegas2 nya sama sekali,, pling tegasnya klo nyuruh aparat suruh perang sama rakyatnya",Fira arfa,,negatif,,pak ganjar kbanyakan ngelawaknya  urus negara urus suruh ngelawak jar  kyaknya klo jdi presiden negara ngelawak kli ya  ko ngomongnya aj teng teng  gk ad tegap tegap  sprt jokowi  gk ad nya   pling klo nyuruh aparat suruh perang rakyat
577,577,"Bingung sama rakyat indo kalo pilih anies, udah keliatan waktu gubernur dki jokowi banyak tercipta fasilitas di dki seperti busway mrt dan pasukan oranye buat sungai jalan dll. Begitu anies iya sih diem2 aja tp ga keliatan hasil apa2, percuma klo mulutnya bagus tp prakteknya gajadi apa2, bebas pilih apa tp tolong jangan cuma percaya mulut, liat fakta kerja masing2 bacapres. Ini pilihan buat kita rakyat tolong dipilih yang benar bisa jd nasib kita 5-10 tahun kedepan.",Robert Ricardo,,,negatif,bingung rakyat indo kalo pilih anies  udah liat gubernur dki jokowi cipta fasilitas dki busway mrt pasu oranye sungai jalan dll  begitu anies iya sih diem aja tp ga liat hasil  klo mulut bagus tp praktek gajadi  bebas pilih tp tolong percaya mulut  liat fakta kerja bacapres  ini pilih rakyat tolong pilih jd nasib - depan 
578,578,"Kalau anis ini nya....jgn heran lah....janji selangit kata2 nya sangat menyakinkan...giliran menang nanti....mti2an pun kita demo dia gak bkalan di openin nya...DP 0 persen gak jlan....itu cntoh janji mnis nya...pulau reklamasi,,trus gak mau nge gusur warga DKI....ehhh mlah digusur bnran wkkkk",Punisher 1st,,,negatif,kalau anis nya  jgn heran  janji langit nya menyakinkan  gilir menang  mtian demo gak bkalan openin nya  dp persen gak jlan  cntoh janji mnis nya  pulau reklamasi  trus gak nge gusur warga dki  ehhh mlah gusur bnran wkkkk
579,579,"Ganjar bagus , tp 2024 pengen liat prabowo jd presiden",Indo Bima Permadi,positif,positif,,ganjar bagus  tp ken liat prabowo jd presiden
580,580,Pak perabowo sekarang lebih tenang dan lebih tidak anarkis seperti dulu semenjak dengan pak jokowi..saya rasa pak perabowo belajar banyak dengan pak jokowi...Alhamdulillah semoga klw beliau jadi bakalan jadi pemimpin yg bisa mensejahterakan rakyatnya dan memajukan Indonesia.. Amiin,Agung,positif,,,pak perabowo tenang anarkis semenjak jokowi  perabowo ajar jokowi  alhamdulillah moga klw beliau pimpin yg sejahtera rakyat maju indonesia  amiin
581,581,Anis harapan bangsa,siti norhalija,,,positif,anis harap bangsa
582,582,Pak Anies…,Tricks and Toys,,,positif,pak anies
583,583,Pak Prabowo lah orang yang ikhlas untuk Negera Indonesia.. almarhum.khj abdurroman Wahid .saya NU dukung Prabowo .semoga kejadian Rempang Galang menjadi pelajaran untuk kita smua .agar bisa lebih pinter dan cerdas,Angga Pratama,positif,,,pak prabowo orang ikhlas negera indonesia  almarhum khj abdurroman wahid saya nu dukung prabowo moga jadi rempang galang ajar smua agar pinter cerdas
584,584,"All in anies, gagasan & ide cukup matang dari 2 calon lainnya. Setidaknya anies lebih serius dalam hal ini. Kalau ide & gagasan saja belum matang mau ambil patokan darimana ketika implementasi nanti?",Adamite,,,positif,all in anies  gagas  ide matang calon  tidak anies serius  kalau ide  gagas matang ambil patok darimana implementasi 
585,585,Saya doang yg ngerasa atau emang nyatanya yg komentar dukung pak anies ini di dominasi akun alter\buzzer ?,situkangsueb,,,negatif,saya doang yg ngerasa emang yg komentar dukung anies dominasi akun alter buzzer 
586,586,"gagasan yang paling berbobot,pak anis mkanya ada .... nganu",Joe Santos,,,positif,gagas bobot  anis mkanya  nganu
587,587,Pak anis topppppp 👌👌👌👌👍👍👍👍👍👍,UBB Channel,,,positif,pak anis topppppp 
588,588,"Prabowo jd presiden
Anis & Ganjar ngalah dlu kasian tu bocah kalah mulu 🤣",Kids Room Indonesia,positif,netral,netral,prabowo jd presiden anis  ganjar ngalah dlu kasi tu bocah kalah mulu 
589,589,PAK GANJAR👍👍,NetTutorialsId,,positif,,pak ganjar
590,590,"saya hampir meneteskan air mata saat pak ganjar ngomong, soalnya ga ngerti😅",sisi tivi,,negatif,,tetes air mata ganjar ngomong  ga ngerti
591,591,"prabowo nga ada obat 
gaspollll",Darma wan,positif,,,prabowo nga obat gaspollll
592,592,"Saya melihat ketulusan yang luar biasa , dari Pak Prabowo😮.",As nida,positif,,,saya tulus  pak prabowo 
593,593,Cuma pak anies yg tanpa TEKS ataupun SLIDE.. menandakan beliau benar2 siap dan menguasai apa yg menjadi tujuannya bukan direkayasa,Wahyu Ningsih,,,positif,cuma anies yg teks slide  tanda beliau kuasa yg tuju rekayasa
594,594,Anis presiden buat keadilan bagi seluruh rakyat indonesia,JIRANS TV,,,positif,anis presiden adil rakyat indonesia
595,595,"Kalau saya yg saya sukai jadi presiden,antara prabowo dan ganjar.saya akui kalau soal bicara anis no satu,tapi kalau untuk kerja alias jadi presiden nanti dulu ya pak anis? Karna sudah terbukti waktu beliau memimpin jakarta janji politik nya tidak terlaksana. Dp nol% tdk jalan banjir semakin parah lantas apa yang bisa diharapkan dari anis? Apa bisa dengan pandai bicara bisa jadi presiden? Trimakasih.",Putrapinang 0610,netral,netral,negatif,kalau yg suka presiden  prabowo ganjar saya aku bicara anis no  kerja alias presiden ya anis  karna bukti beliau pimpin jakarta janji politik nya laksana  dp nol  tdk jalan banjir parah lantas harap anis  apa pandai bicara presiden  trimakasih 
596,596,Sampai saat ini gue yg ga ngerti politik lebih suka dengan paparan anies Baswedan.,Ara 08,,,positif,sampai gue yg ga ngerti politik suka papar anies baswedan 
597,597,"Pak anies jawabanya dari hati,jujur,cinta rakyat dan buah fikir yang cerdas. 
Cocok jadi seorang presiden.",Jaka Perkasa,,,positif,pak anies jawabanya hati  jujur  cinta rakyat buah fikir cerdas  cocok presiden 
598,598,"Damnnnnn... Pak Anies sukses membuat penonton delay ini merinding dan bangga, sukses terus, dan semoga dilancarkan serta dimudahkan untuk meraih apa yang dicitacitakan.",PB AJ,,,positif,damnnnnn  pak anies sukses tonton delay merinding bangga  sukses  moga lancar mudah raih dicitacitakan 
599,599,Wlu cuma aku yg komentar terhadap bacares Ganjar saya tetap pilih beliau sebab saya suka orang jawa tulen spt pak jokowi.,Sri Padi,,positif,,wlu yg komentar bacares ganjar pilih beliau suka orang jawa tulen spt jokowi 
600,600,"Saya orang biasa yg hanya lulus SMP ' akan tetapi gagasan pak anis lebih jelas ' dan di butuhkan... 🙏👍
Salam damai",AT kicau 99,,,positif,saya orang yg lulus smp  gagas anis  butuh   salam damai
601,601,"saya ingin mengomentari gagasan yg di usulkan pak prabowo. bukankah itu berlebihan dan kebanyakan? dlu pak jokowi pernah buat kartu2 dan kurang berfungsi dg baik, apalagi memberikan makan siang kpd sekolah2. hal yg belum bisa dilakukan indonesia jangan di paksakan alangkah baiknya benerin masalah upah yg menurut kami kaum kecil ga adil sama sekali, terus kebijakan yg menyusahkan, moral pemimpin rakyat yg hancur karena uang, dan  mereka selalu menyinggung rasa malu lah, atas nama tuhan lah, dll. kami terutama saya lebih mementingkan hal2 dasar sebelum hal yg besar, karena semua dimulai dari harfiah mahluk yg ingin merdeka yg sekarang tercemar dg bajingan2 yg malah masuk dan mengaturnya.",Hends,negatif,,,komentar gagas yg usul prabowo  banyak  dlu jokowi kartu fungsi dg  makan siang kpd sekolah  yg indonesia paksa alangkah baik benerin upah yg kaum ga adil  bijak yg susah  moral pimpin rakyat yg hancur uang  singgung malu  nama tuhan  dll  penting dasar yg  harfiah mahluk yg merdeka yg cemar dg bajing yg masuk atur 
602,602,Ganjar capresnya Prabowo wapres nya yes jos cocok bisa bawa Indonesia smkn baik maju,Ferdyanto fram yanto,positif,positif,,ganjar capresnya prabowo wapres nya yes jos cocok bawa indonesia smkn maju
603,603,Saya suka jawabannya Pak Ganjar❤,Agustina Aran,,positif,,saya suka jawab pak ganjar
604,604,"Di IG ada buzer, ternyata disini ada banyak juga wkwk

Jika Pak Anis Idealis, Pak Probowo Nasionalis, dan Pak Ganjar ...",Siti Munaimah,,netral,netral,di ig buzer  wkwk jika pak anis idealis  pak probowo nasionalis  pak ganjar 
605,605,Andai ganjar dan anies dipersatukan gimana tuh gess???,Adies,,netral,netral,andai ganjar anies satu gimana tuh gess   
606,606,Pa.anis cocok dan layak jd.presiden terlihat jujur tulus dan tutur katanya baik serta superiror.. Semoga pa.anis sehat teruss amin.yra,Ujang Supriadi,,,positif,pa anis cocok layak jd presiden jujur tulus superiror  moga pa anis sehat teruss amin yra
607,607,TETAP KAWAL BAPAK ANIES BASWEDAN MENJADI PRESIDEN RI KE 8 UNTUK 2 PERIODE 2024-2034,coolcrew165,,,positif,tetap kawal bapak anies baswedan jadi presiden ri ke untuk periode -
608,608,prabowo lah yg paling paham indonesia sekarang..dan ide dan gagasan beliau paling pas mantap...,M sainul Pudu ss,positif,,,prabowo yg paham indonesia  ide gagas beliau pas mantap 
609,609,Saya akui Anis Baswedan paling pandai soal berbicara gagasan kalau kinerjanya nol besar buktinya DKI JAKARTA sumur resapan meresahkan pemakai jalan Tugu bambu patung sepatu kerja sia sia buang-buang anggaran rumah 0 DP mana buktinya,Agus Sutiyono,,,negatif,saya aku anis baswedan pandai bicara gagas kerja nol bukti dki jakarta sumur resap resah pakai jalan tugu bambu patung sepatu kerja sia sia buang anggar rumah dp bukti
610,610,"Pak Ganjar dan Pak Anies lebih cocok menjadi menteri dengan segala implementasi praktis yg dipaparkan (officer)..pelaksana layaknya pelaksana mandat tugas dari partai.

Pak Prabowo berpikir secara umum (general) dan menyeluruh sesuai ciri dan kapasitas seorang pemimpin bangsa yg besar.

Saatnya pak Prabowo menjadi pemimpin bangsa setelah saya 3 kali memilih Anda",Raditha H. Kusuma,positif,positif,positif,pak ganjar pak anies cocok menteri implementasi praktis yg papar  officer   laksana layak laksana mandat tugas partai  pak prabowo pikir  general  sesuai ciri kapasitas pimpin bangsa yg  saat prabowo pimpin bangsa kali pilih anda
611,611,GANJAR PIDATONYA KAYA JOKOWI DAN IDENTITASNYA JELAS BOKEP ITU YG TERNGIANG NGIANG. JAWABANNYA BERTOLAK BELAKANG DENGAN KENYATAAN YG DILAKUKAN DAN TERJADI PADA RAKYAT KELAS BAWAH,Jack Palace,,negatif,,ganjar pidato kaya jokowi dan identitas jelas bokep itu yg ngiang ngiang  jawab tolak belakang dengan nyata yg laku dan jadi pada rakyat kelas bawah
612,612,"Prabowo ngomongnya ngegas ngegas,seolah olah ,sya g maksud gagasanmu,😂",Dulure comeng channel,negatif,,,prabowo ngomongnya ngegas ngegas  olah  sya g maksud gagas  
613,613,"😅😅 gagasan yg baik adlh yg terealisasi dan terbukti bermanfaat unt rakyat, sejauh yg sy tau, gagasan yg SDH TEREALISASI DAN TERBUKTI BERMANFAAT HANYA GANJAR PRANOWO SAAT MEMIMPIN JATENG...ada yg tau GAGASAN YG SDH TEREALISASI dr bacapres lain saat mnjadi pejabat publik? Bicara gagasan sih gampaaang...😅😅 realisasinya?",Winner88,,negatif,, gagas yg adlh yg realisasi bukti manfaat unt rakyat  yg sy tau  gagas yg sdh realisasi dan bukti manfaat hanya ganjar pranowo saat pimpin jateng  yg tau gagas yg sdh realisasi dr bacapres mnjadi jabat publik  bicara gagas sih gampaaang   realisasi 
614,614,"Perasaan aku perhatikan dari 3 capres, pertanyaan & jawaban nya kurang nyambung itu pak prabowo ya...atau aku nya yang bego ya",ROWIE OFFICIAL,negatif,,,asa perhati capres   nya nyambung prabowo ya  nya bego ya
