,textOriginal,authorDisplayName,Prabowo,Ganjar,Anies
817,"Dari awal saya tonton .Anies,ganjar dan prabowo..dan sampai habis...setelah itu saya ulang lg  ..ternyata saya mengambil kesimpulan Anies berbicara lebih pintar dan santun..1.anies tidak menggunakan data atau slide,karna mungkin sudah di dalam otak nya.2.berbicara nya santai tapi jelas mudah di fahami,tidak menggebu gebu,dan dgn emosi..3...nah 3 ini yg paling saya suka,sangat santun,beliau berbicara selalu menggunakan kata KAMI,bukan saya....I LOVE YOU pak anies..",like And Subcreber,,,positif
818,PAK GANJAR JUARA 🎉🎉🎉,Rendy Avian Andriano,,positif,
819,Disini keliatan kualitas pak anies di atas para pesaingnya dan dari sini kita bisa menilai siapa yg layak untuk jadi RI 1.,Hendra Setyawan,,,positif
820,"Saya Dukung Anies..jikalaupun kalah,semoga Prabowo yg menang...
Satunya,,,,nggak deh 🙏",Syafiq Putra Jaya,positif,,positif
821,Pak Anies 🙏🏽,wahyu abimanyu,,,positif
822,Anies for presiden,Rezhy,,,positif
823,"Anies baswedan terbaik , gagasanya sangat logis dan sesuai dgn keresahan sebagian besar rakyat indonesia",Artsya Mural,,,positif
824,"Ganjar dan prabowo keren…. Fakta, data akurat, dan jenius",rezky marimpola,positif,positif,
825,Ganjar tiada tandinganya... The best ganjar,Ujang Asep,,positif,
826,"Janji di Kase banyak, pada Akhirnya tdk satupun yg laksanakan,   kampanye Prabowo sama persis dgn Jokowi , ujung ujungnya bohong semua",S. Muhsin Alhasni,negatif,,
827,"pak ganjar lain yg di tanya lain pula di jawab, malah curhat 🤣🤣🤣🤣🤣🤣",akun baru23,,negatif,
828,"terharu banget pak anis masih mikirin beasiswa buat kita2 kaum keluarga menengah yang kuliah, atau akan berkuliah...",Ornalis,,,positif
829,Refleksi kehidupan beliau Jendral Prabowo Subianto walau hanya dengan hormat didepan kaca tetapi maknanya sangat dalam.. bismillah mengabdi untuk negeri ini tercinta Pak..,arie setiawan,positif,,
830,Pak ganjar hanya Memperbagus diri sendiri terus jawabannya malah muter muter,Ade Irfansyah,,negatif,
831,"Anis. Lem aibon 83 M. Pulpen 125 M apakabar?
Ganjar. Kendeng apakabar?
Prabowo. Bingung saya sama penjelasanya!",bisron,negatif,negatif,negatif
832,Semoga pak anis sukses terus dan bisa membimbing Indonesia,Amuye1204,,,positif
833,Prabowo yang menang,P I,positif,,
834,"Terimakasih pak Anies, saya sebagai penduduk pinggiran Jakarta, sangat merasakan manfaat yang baik dari dibukanya ruang terbuka hijau, yang dibuka saat bapak masih memimpin. Menang atau kalah di 2024 nanti, saya sangat bersyukur Indonesia memiliki orang dari pemerintahan, yang peduli terhadap masyarakatnya seperti bapak.",Afi Izzy,,,positif
835,keren pak Ganjar,lulu tiger,,positif,
836,"Pak anies baswedan dan pak prabowo adalah saingan berat, tetapi dua dua nya hebat maju terus",Moli Cantik,positif,,positif
837,Pak anis luar biasa. Terima kasih mbak najwa syihab semoga sehat selalu,Supartiningsih,,,positif
838,"Anis Luar biasa , semua bisa terjawab dan memuaskan , bacapres yang lain hanya mementingkan ego mereka , bukan gagasan fundamental yang memuaskan , topp pak anis",Ahmad Agil,,,positif
839,"Hebat sekali Pa Ganjar Pranowo , You are deserve become the next Indonesian President salut pak untuk misi dan visi anda, dan hasil kerja anda selama ini.",Yuni Mara,,positif,
840,"Tetep prabowo.
Indonesia orsorsing metajalela di pimpin dr pdip",Wasis Efendi,positif,,
841,Ketika pak anies diminta  merepleksikan diri tampak ada keraguan tuk memulai alias tdk lugas dan apa yg dilakukan tdk nyambung malah testimoni diri harusnya tegas dg slogan janji & motivasi perubahan kongkrit,muhamadzikri dinulhaq,,,negatif
842,Ganjar gak layak jadi presiden,SUDIYAH,,negatif,
843,Ganjar cocoknya jadi stnd up comedi,SyamsirTia,,negatif,
844,"Terlihat ramai sekali yang menyambut prabowo, all in prabowo 2024",Dimas rizky Firmansyah,positif,,
845,hanya pak anies baswedan yang menyampaikan gagasan diluar kepala tanpa membaca enak sekali pembawaan nya jelas tegas saat menjawab diberi contoh dan solusi konkritnya. orang pertama biasanya degdegan ini mah selow santai adem mantap djiwa,ayu Julida,,,positif
846,Tim pak anies sekeluarga 🫶🏻,Arlita Azka,,,positif
847,"Anies Keren, Prabowo Luar Biasa",Curse of Ausir,positif,,positif
848,"Mungkin ini takdir dr dulu suara yg saya pilih kalah. Mulai dr pilgub smp pilpres. Dan mungkin tahun depan saya pilih pak Anies, dan kemungkinan beliau juga kalah 😢😢😢",Catur Prabowo,,,positif
849,Bp Anies RI 1 Bismillah,Aep Saepudin,,,positif
850,Terlepas dari itu semua kita sbgai masyarakat harusnya sadar saatnya bangkit Indonesia jgn smpk banteng lagi yg menang 😂prabowo dan ganjar semua partai kebo😅 dan memang juga kenyataannya anis yg paling cerdas,Ghea Yuni,negatif,negatif,positif
851,Ketika pak prabowo mengatakan akan memberikan susu dan makan siang gratis di stiap skolah dan mencukupi gizi ibu hamil ga krasa air mata menetes..,muhammad zidan al alrsyadhi,positif,,
852,Anis sama seperti waktu calon.jadi gubernur dki ongomong nya manis setiap ngomong bibir nya terus dijilat2 itu tanda pembohong dan omongan asal bunyi fakta tidak ada..😂😂😂,Remundo Siburian,,,negatif
853,Anis cocok bgt jadi presiden,Apaan Sih Gue,,,positif
854,"Ganjar cermin dari jokowi dan kita udah bnyak melihat kwbijakan2 nya yg kadang cuma dilisan sja dan tak da pembuktian dan rekam jejak dimasa jokowi kurang baik banyak kontra dngan masyarakat. 
Tp anis teeliat tidak pernah bermasalah dan insya allah klau pemilih jujur dan adil pak anis lebih layak jdi presiden.",Indra Tanjung,,negatif,positif
855,"Pak Prabowo dari dulu masih abu-abu, Aq ngga ngerti tujuan dia mau bawa Indonesia kenarah mana sebab ngga ada konsep",Deprata ONE,negatif,,
856,Saya tetap Prabowo,Hadi Putra11,positif,,
857,Keren pak prabowo👏👏,CeritaKu bxybx,positif,,
858,"kalau anis jadi president indonesia pasti kacau balau,yg dia tau air hujan di arahkan ke laut bukan kedarat🤣 aku sih pak ganjar yg udah jelas merakyat😇NTT siap dukung dah",niva breezee The Iconic,,positif,negatif
859,"tanpa mengurangi rasa hormat saya ke bapak Prabowo , pak prabowo penuh dengan janji 2 sana dengan yg di sampaikan oleh presiden yg sekarang ,pak anis padat dingkat mudah difahami dan cerna",Ardira Camein,negatif,,positif
860,Di jaman sekarang ini banyak perang antar negara taun depan fix saya pilih prabowo karena dia tegas,Bipen Tamang,positif,,
861,Dari semuanya hanya pak Ganjar yang memaparkan dengan data dan kejujuran berbuat bukan hanya janji manis tapi pengalaman nyata dari apa yang pernah dilakukan. FIX pilih Ganjar !!!!,Syifa Aisy,,positif,
862,"Pak ganjar ketika ditanya terus menerus soal politik identitas kayak ga enak gitu,kalau saya melihat semacam jengkel karea memang pertanyaanyya begitu dalam😂",Reng Tanih,,negatif,
863,"anies keren tapi kemungkinan buat di setirnya itu besar karena dia kekayaannya kecil bet cok buat bacapres di usung sama 3 partai, balikin duid ke ke 3 partai deh pas jadi presiden",Ahmad Dani,,,negatif
864,"Ganjar jadikan untuk kepengurusan desa aja..!gk jadi presiden,klo presiden lingkupnya pak prabowo yg menguasai bangsa ini dan global manca negara",naga gutsu,positif,negatif,
865,asli membosankan prabowo,Ilham FadelM.,negatif,,
866,"Jawaban2 lancar semua kandidat, semoga bisa terealisasikan..
Mantap pak Ganjar",alwistore kotabaru,,positif,
867,😂😂😂 lelulon ganjarr,Nkayla Bella,,negatif,
868,Saya pilih Prabowo,Hardinal Chaniago,positif,,
869,"Saya suka dengan gagasan Pak Anies, yg paling berani menyampaikan kondisi yg dihadapi rakyat Indonesia saat ini dan yg paling mengena mengenai pemerataan pembangunan yg selama ini hanya terpusat di Pulau Jawa sedangkan pulau2 lainnya seperti dianak tirikan. Semoga Allah melancarkan jalan Pak Anies menuju R1, kami sebagai anak daerah juga ingin melihat pembangunan yg berkeadilan di daerah kami Pak. Pengen pulang kampung tanpa harus khawatir kesempatan kerja daerah yg minim. Padahal sumber daya alam kami banyak yg diambil unt kesejahteraan/pembangunan di Pulau Jawa. Kami juga ingin menikmati. InsyaAllah Amin 2024",Reni Rahmadani,,,positif
870,"Semuanya merupakan calon bakal presiden yang bagus dan hebat, namun saya terpukau dengan refleksi dari pak prabowo, saya sampe meneteskan air mata melihat beliau begitu tegas dan menggelegar ingin indonesia mandiri, maju dan semakin dewasa untuk kedepannya..SEMOGA APA YANG BELIAU INGINKAN TERCAPAI TANPA ATAU DENGAN PAK PRABOWO YANG MENJADI PRESIDEN..Aamiin😇🩶",Channel_AR,positif,,
871,"jawabannya spontan tapi terkonsep, lebih mengarah pada teknis yg akn dilaksanakan. bukan jawaban yg didengarnya spt wacana2 yg teknisny a entah bgmn nanti. hmmmmm makin tau siapa yg sebaiknya kupilih . Semoga Pak Prabowo sehat terus dan panjang umur.",Indriani Klaten,positif,,
872,Anis ...yes,Muhammad Arsal,,,positif
873,Pak anis memang mantap,Pak RT 003,,,positif
874,GANJAR PRANOWO REKAM JEJAKNYA KELUARGANYA UDAH SANGAT JELAS DAN PRESTASINYA UDAH JELAS NYATA 👍 NGGAK USAH DI POLES2 DNG RETRORIKA OLAH KATA2 NGIBUL 🤣🤣🤣,Eko Hery,,positif,
875,Kelihatan lah Ganjar menguasai masalah dan potensi kedepan  dg konsep yg lebih konkrit dan mendarat. Bukan retorika mengawang awang,ega official,,positif,
876,Tetap anis baswedan,Idrus Ubaidillah,,,positif
877,"Pak ganjar, mungkin kata katanya terlalu tinggi sehingga saya tidak bisah memahaminya... 😅",yusriadi prawira,,negatif,
878,"Kalo bukan di PDIP gua bakalan berpikir ulang deh utk coblos Ganjar, tapi hmm PDIP sih",Devaga Aliardhi,,negatif,
879,"Anies ganjar maparin visi masa depan, prabowo tantrum & mewek",alien from earth,negatif,positif,positif
880,"Bismillah,pak Anis gagasannya mantap",Amisdar Asdar,,,positif
881,Hidup pak Prabowo mudah-mudahan diberikan kesehatan dan dapat berbakti untuk bangsa.,Umar Dahlan,positif,,
882,"Bapak Prabowo semangat untuk Indonesia, refleksi yg sempurna 👍🇮🇩",Hobi ternak 441,positif,,
883,Prabowo Subianto TDK ada yg lain❤❤❤❤,Asmara Pohan,positif,,
884,"PRABOWO KELASSS🔥🔥🔥 BAPAK PERTAHANAN NKRI yang membuat indo sekarang hampir masuk di 10 besar negara terkuat di dunia, karena dia tak ernah gentar ancaman.. 🔥",Rich Kamikaze,positif,,
885,PRABOWO PRESIDEN,septy satria hutama putra,positif,,
886,Ganjar terlihat lebih arogant dan emosional. Dari cara duduknya terlihat kesombongannya juga.,TV Media,,negatif,
887,"ALL IN PRABOWO

PRABOWO LOPE❤LOPE❤",ifannya,positif,,
888,"Seorang calon presiden tidak mau disetir oleh orang lain, tp menerima masukan dari orang lain saya pikir Prabowo satu satunya orang yg sejauh ini tidak di setir oleh siapapun. Bahkan disetir oleh Koalisinya dahulupun tidak. Berani mengambil sikap meski itu banyak pihak yg akan tidak suka bahkan memusuhi. Hormat untuk pak jenderal Prabowo.",markus sugiarto,positif,,
889,"Saya belum bisa memilih karena saya harus mengetahui visi misi dan gagasan nya lebih luas lagi,,, tapi saya salut sama mas anies yaitu pas publik speaking gak ada kata ""eh"" atau ""hm"" atau ""apa namanya"" dll.",NURUL IHSAN,,,positif
890,fyi pak anis maju duluan karna absen pertama yaa guys👌,kevin santanael,,,positif
891,"anis jangan dilawan kl ngmong g ada boroknya namun ngomong do
ang",much roni,,,negatif
892,"Salut sama pak prabowo, masuk tanpa pengawalan, supaya bisa lebih dekat dan berinteraksi dgn rakyat. 👍",Anggara 6509,positif,,
893,Semoga pak Anies terpilih amin❤❤❤,Alpais Pais,,,positif
894,"Ganjar ditanya A jawabnya B, plus muter² pula🤮",faisal,,negatif,
895,Pakai catatan/teks....😅😅😅 KAYA Anies dong gagasan tanpa teks,salman farisi,,,positif
896,"Spill Gagasan pak Ganjar is excellent, very clear by data visual. Bravo pak Ganjar Pranowo👍👍",Eliz 2017,,positif,
897,"Ide dan gagasannya pak anies adlh cerminan masyarakat banyak, suara rakyat yg sebenarnya, bukan misi pribadi atau cita2 pribadi, tp mmng kondisi saat ini perlunya begitu",Muhammad A Hasib,,,positif
898,Anies Menang = Kembali nya FPI .,"Rindo""",,,negatif
899,"Merinding mendengar refleksi Pak Prabowo, setiap kata yang dikeluarkan membuat saya terharu dan membangkitkan semagat nasionalisme seolah-olah siap maju perang untuk melawan penjajah 🙌. luar biasa sangat memotivasi Pak Prabowo",Ahmad Affandi,positif,,
900,Top Anies,Andini Aulia,,,positif
901,Kalau gk prabowo presiden tentu pak anies pilihan rakyat yg ngarti paham,Muhammad Ipul29,positif,,positif
902,"INDONESIA butuh sosok Presiden Sprti Pak Prabowo Subianto , yg tegas dan no drama2 👍",Jon Eddi,positif,,
903,Jos bnget tahap 1 pak ganjar,denmas nasrulloh,,positif,
904,Bgtu keras dan kukuh pengabdian serta keinginan beliau mnjadikan indonesia menjadi negara yg makmur brvo pak PRABOWO,alkhasani sani,positif,,
905,"menurut sy skor untuk acara ini saja.  anies=9, ganjar = 7, prabowo =8...refleksi diri pak prabowo unggul skor 9 anies dan ganjar sama skor 7. 
pak anies ini cerdas, cara berpikirnya terstruktur, memiliki konsep yang jelas, , bekerja by sistem tidak mengandalkan otot saja....walaupun itu ideal untuk menjadi pemimpin negeri ini, tapi prediksi saya tetap kecil kemungkinan jadi presiden, karena kebanyakan orang indonesia nggak seperhatian itu dalam memilih presiden...lebih kepada suka atau tidak suka saja.  isinya, idenya, konsepnya itu butuh mikir, yang mikir itu  belum mayoritas...yg mayoritas itu cukup nonton titkok sekian detik, dengerin paparan dalam hitungan puluhan menit apalagi jam jam itu hanya segelintir orang...jadi yang jago sosmed, yang ramah..yang disukai yang dipilih...atau yang tegas karena militer,..orang suka tidak butuh penjelasan...soal pak anis, bahkan ada yang  cuma bilang anies bukan orang jawa, udah nggak mau denger anies ngomong, boro-boro mencari tahu😀    ya semoga siapapun presidenya besuk indonesia lebih baik",Sugeng Santoso,positif,positif,positif
906,"Jujur yang paling tulus untuk negara kayanya cuma Pak prabowo yang lainnya berlomba untuk menjadi orang no 1 di indonesia, tapi sayangnya prabowo sudah tua",Muhamad Ragil Tri Atmaja,positif,,
907,pilihan plng masuk akal Ganjar,boedi prabowo,,positif,
908,"SANGAT TIDAK JELAS GAGASAN DARI GANJAR, BUKAN MEMBERI GAGASAN, TAPI LG PERSENTASE POWERPOINT WKWK",halomat channel,,negatif,
909,hidup prabowo,Muhammad Faqih,positif,,
910,"Semua capres mungkin niatannya baik, tapi kalo untuk pak prabowo mohon maaf saya meragukan kapabilitasnya setelah coba bandingkan dengan capres lainnya soal gagasannya.",Diki Setiawan,negatif,,
911,"Narasi pesan orang tua ""kita hanya punya nama baik, jaga itu baik2"" sgt khas pak anies dan dibawa kemana2. Sgt berkesan untuk disebarluaskan.",Muhammad Dermawan Susanto,,,positif
912,hebat pak Anies,Mashudi Mashudi,,,positif
913,"Semoga amanah pak Anies semoga di lancarkan niat baiknya jadi R1, panggung adu gagasan pak anies dapet di mengerti dan tau permasalahan di negri ini. Insyaallah saya jatuh pilihan dengan gagasan anda pak Anies❤ salam dari bogor pak Anies",iksan firdaus,,,positif
914,Pak Prabowo gemoy❤,Ade Ade,positif,,
915,Like for PRABOWO,JOKO HENDRO SIAGIAN,positif,,
916,"Pk prabowo gak nyambung dgn pertanyaan, pak anis hanya mengambang , pk ganjar cerdas tepat dan pemberani .",Achmad Gunawan,negatif,positif,negatif
917,Pak ganjar … top ❤❤❤❤,Jena Almair,,positif,
918,Penutup dari pak Prabowo sangat menggetarkan..,Ratas,positif,,
919,Semakin yakin untuk mendukung Pak Prabowo,anonim guy,positif,,
920,"pa prabowo, kami ga perlu motiivasi, kami perlu realisasi kerja yg konkrit, mending pa prabowo sebut prestasi bpk saat jadi menhan

yg 2 lg omdo",Kid A,negatif,,
921,Anis ya jelas konglomerat gak mau bantu la wong dah pasti kalah.,Makhrudin Makhrudin,,,negatif
922,Pa anis lebih realistis,Fathur Rahman,,,positif
923,😂😂 prabowo  menjawab megap2😂😂 jaĺannya prabowo kok gitu 😂,CAK ROZY SBC,negatif,,
924,Pak ganjar lebih realistis pastinya.Dan Bijak,Winda X ph 3,,positif,
925,"Pak anis memang pandai dalam bertutur kata,tapi kurang pandai dalam kerja.
Itu fakta",Faqih Rohman,,,negatif
926,"lancar betul pak ganjar ngomongin dana parpol xixixi, mantap pak anies gagasannya selalu mudah diterima oleh kami kalangan akademisi❤️",Nurul Hasanah,,negatif,positif
927,"Terima kasih mata nadja, acara ini bisa terlihat bahwa siapa calon yg paling memahami kondisi indonesia dan memaparkan gagasan dan idenya buat indonesia kedepan berdasarkan pemikiran cerdas dari para calon, dan hanya Anies baswedan yg bisa menjelaskan dengan singkat dan dengan logika sederhana yg mudah dipahami masyarakat. Yg terpenting siapapun mereka yg terpilih nantinya, mereka semua adalah anak bangsa yg hebat yg sudah bersedia untuk berkorban memikirkan bangsa ini.",Rachmat Gusandhi,,,positif
928,Sungguh saya terharu mendengar paparan pak Prabowo  haya pak Anies lah yang masuk akal yg bisa membawa Indonesia maju,Jepri Anto,positif,,positif
929,"Setelah selesai nonton ini, makin yakin pilih Pak Ganjar... Terima kasih Tim Narasi dan Mata Najwa!",Arief Bachtiar,,positif,
930,"Pak Anies Baswedan luar biasa, smart dan menjawab pertanyaan dengan sangat jelas mudah, terbukti di jakarta adem di pimpin bapak.. Bismillah InshAllah pak Anies 2024 utk Indonesia lbh adil, maju dan bahagia...",Anggun Noviana,,,positif
931,Pak Anies Baswedan berkualitas mntap..2024 pasti menang,Vian Saputra,,,positif
932,"ikut nangis dengar refleksi pak probowo, tapi refleksi pak anies juga ngena, untuk gagasan tetap pak anies paling top disusul pak prabowo, kalau pak ganjar lebih banyak ceritanya.",whttevrr,positif,negatif,positif
933,"Mantap ,maju terus pak ganjar",bunga 99213,,positif,
934,Anis cerdas detail mudah di mengerti god pak anis,Agus Munasir,,,positif
935,"Beberapa pertanyaan dijawab Prabowo sedikit melenceng dan itu2 saja

Tapi Anies & Ganjar overload retoris serta melenceng kemana-mana",Mukhlas Dani,negatif,negatif,negatif
936,Saatnya Indonesia membutuhkan seorang pemimpin sperti Pak Anis,Ananda Deuchland,,,positif
937,all in prabowo 🇮🇩🔥,JIMO,positif,,
938,"sumpah saya meneteskan air mata mendengar jawaban bapak anis....jangan anda jadikan membiayai orang tua jadi beban...jadi kan lah sebagai ladang pahala buat akhirat nanti...ingat org tua kita tdk pernah mengeluh buat hidupin anak2nya...
😢😢😢😢😢",Valen Hanif,,,positif
939,Pak anies anda luar biasa visioner.pak prabowo iklas pak ganjar cuman cerita,wahyudi wahyu,postif,negatif,positif
940,"Head to head sama² kuat mnurut sya : Anies vs prabowo !!!
Pk Anies cerdas bgtt gagasannya dan sgat menguasai smua topik prmasalahn vs pk prabowo walaupun komunikasinya kurang tp sy merasakan ketulusan beliau ini,dan mudah di pahami gagasannya.

Sya suka dua bacapres ini!",dianays_,positif,,positif
