,Unnamed: 0,textOriginal,authorDisplayName,Prabowo,Ganjar,Anies,preprocessed
863,905.0,"menurut sy skor untuk acara ini saja.  anies=9, ganjar = 7, prabowo =8...refleksi diri pak prabowo unggul skor 9 anies dan ganjar sama skor 7. 
pak anies ini cerdas, cara berpikirnya terstruktur, memiliki konsep yang jelas, , bekerja by sistem tidak mengandalkan otot saja....walaupun itu ideal untuk menjadi pemimpin negeri ini, tapi prediksi saya tetap kecil kemungkinan jadi presiden, karena kebanyakan orang indonesia nggak seperhatian itu dalam memilih presiden...lebih kepada suka atau tidak suka saja.  isinya, idenya, konsepnya itu butuh mikir, yang mikir itu  belum mayoritas...yg mayoritas itu cukup nonton titkok sekian detik, dengerin paparan dalam hitungan puluhan menit apalagi jam jam itu hanya segelintir orang...jadi yang jago sosmed, yang ramah..yang disukai yang dipilih...atau yang tegas karena militer,..orang suka tidak butuh penjelasan...soal pak anis, bahkan ada yang  cuma bilang anies bukan orang jawa, udah nggak mau denger anies ngomong, boro-boro mencari tahu😀    ya semoga siapapun presidenya besuk indonesia lebih baik",Sugeng Santoso,positif,positif,positif,skor acara anies ganjar prabowo refleksi prabowo unggul skor anies ganjar skor anies cerdas pikir struktur milik konsep by sistem andal otot ideal pimpin negeri prediksi presiden banyak orang indonesia perhati pilih presiden suka suka isi ide konsep butuh mikir mikir mayoritas mayoritas tonton titkok sekian detik dengar papar hitung puluh menit jam jam gelintir orang jago sosmed ramah suka pilih militer orang suka butuh jelas anies bilang anies orang jawa dengar anies omong boroboro cari wajah gembira ya moga presidenya besuk indonesia
864,906.0,"Jujur yang paling tulus untuk negara kayanya cuma Pak prabowo yang lainnya berlomba untuk menjadi orang no 1 di indonesia, tapi sayangnya prabowo sudah tua",Muhamad Ragil Tri Atmaja,positif,,,jujur tulus negara kaya prabowo lomba orang no indonesia sayang prabowo tua
865,907.0,pilihan plng masuk akal Ganjar,boedi prabowo,,positif,,pilih plng masuk akal ganjar
866,908.0,"SANGAT TIDAK JELAS GAGASAN DARI GANJAR, BUKAN MEMBERI GAGASAN, TAPI LG PERSENTASE POWERPOINT WKWK",halomat channel,,negatif,,gagas ganjar gagas persentase powerpoint wkwk
867,909.0,hidup prabowo,Muhammad Faqih,positif,,,hidup prabowo
868,910.0,"Semua capres mungkin niatannya baik, tapi kalo untuk pak prabowo mohon maaf saya meragukan kapabilitasnya setelah coba bandingkan dengan capres lainnya soal gagasannya.",Diki Setiawan,negatif,,,capres niat kalo prabowo mohon maaf ragu kapabilitasnya coba banding capres gagas
869,911.0,"Narasi pesan orang tua ""kita hanya punya nama baik, jaga itu baik2"" sgt khas pak anies dan dibawa kemana2. Sgt berkesan untuk disebarluaskan.",Muhammad Dermawan Susanto,,,positif,narasi pesan orang tua nama jaga baikbaik khas anies bawa mana kesan disebarluaskan
870,912.0,hebat pak Anies,Mashudi Mashudi,,,positif,hebat anies
871,913.0,"Semoga amanah pak Anies semoga di lancarkan niat baiknya jadi R1, panggung adu gagasan pak anies dapet di mengerti dan tau permasalahan di negri ini. Insyaallah saya jatuh pilihan dengan gagasan anda pak Anies❤ salam dari bogor pak Anies",iksan firdaus,,,positif,moga amanah anies moga lancar niat baik r panggung adu gagas anies erti tau masalah negeri insyaallah jatuh pilih gagas anies salam bogor anies
872,914.0,Pak Prabowo gemoy❤,Ade Ade,positif,,,prabowo gemoy
873,915.0,Like for PRABOWO,JOKO HENDRO SIAGIAN,positif,,,like for prabowo
874,916.0,"Pk prabowo gak nyambung dgn pertanyaan, pak anis hanya mengambang , pk ganjar cerdas tepat dan pemberani .",Achmad Gunawan,negatif,positif,negatif,pakai prabowo sambung anies ambang pakai ganjar cerdas berani
875,917.0,Pak ganjar … top ❤❤❤❤,Jena Almair,,positif,,ganjar top
876,918.0,Penutup dari pak Prabowo sangat menggetarkan..,Ratas,positif,,,tutup prabowo getar
877,919.0,Semakin yakin untuk mendukung Pak Prabowo,anonim guy,positif,,,dukung prabowo
878,920.0,"pa prabowo, kami ga perlu motiivasi, kami perlu realisasi kerja yg konkrit, mending pa prabowo sebut prestasi bpk saat jadi menhan

yg 2 lg omdo",Kid A,negatif,,,prabowo motiivasi realisasi kerja konkrit mending prabowo prestasi bpk menhan omong doang
879,921.0,Anis ya jelas konglomerat gak mau bantu la wong dah pasti kalah.,Makhrudin Makhrudin,,,negatif,anies ya konglomerat bantu deh kalah
880,922.0,Pa anis lebih realistis,Fathur Rahman,,,positif,anies realistis
881,923.0,😂😂 prabowo  menjawab megap2😂😂 jaĺannya prabowo kok gitu 😂,CAK ROZY SBC,negatif,,,wajah gembira urai air mata wajah gembira urai air mata prabowo megap wajah gembira urai air mata wajah gembira urai air mata ja annya prabowo wajah gembira urai air mata
882,924.0,Pak ganjar lebih realistis pastinya.Dan Bijak,Winda X ph 3,,positif,,ganjar realistis pastinyadan bijak
883,925.0,"Pak anis memang pandai dalam bertutur kata,tapi kurang pandai dalam kerja.
Itu fakta",Faqih Rohman,,,negatif,anies pandai pandai kerja fakta
884,926.0,"lancar betul pak ganjar ngomongin dana parpol xixixi, mantap pak anies gagasannya selalu mudah diterima oleh kami kalangan akademisi❤️",Nurul Hasanah,,negatif,positif,lancar ganjar omong dana parpol xixixi mantap anies gagas mudah terima kalang akademisi hati merah
885,927.0,"Terima kasih mata nadja, acara ini bisa terlihat bahwa siapa calon yg paling memahami kondisi indonesia dan memaparkan gagasan dan idenya buat indonesia kedepan berdasarkan pemikiran cerdas dari para calon, dan hanya Anies baswedan yg bisa menjelaskan dengan singkat dan dengan logika sederhana yg mudah dipahami masyarakat. Yg terpenting siapapun mereka yg terpilih nantinya, mereka semua adalah anak bangsa yg hebat yg sudah bersedia untuk berkorban memikirkan bangsa ini.",Rachmat Gusandhi,,,positif,terima kasih mata nadja acara calon paham kondisi indonesia papar gagas ide indonesia depan dasar pikir cerdas calon anies anies singkat logika sederhana mudah paham masyarakat penting pilih anak bangsa hebat sedia korban pikir bangsa
886,928.0,Sungguh saya terharu mendengar paparan pak Prabowo  haya pak Anies lah yang masuk akal yg bisa membawa Indonesia maju,Jepri Anto,positif,,positif,sungguh haru dengar papar prabowo haya anies masuk akal bawa indonesia maju
887,929.0,"Setelah selesai nonton ini, makin yakin pilih Pak Ganjar... Terima kasih Tim Narasi dan Mata Najwa!",Arief Bachtiar,,positif,,selesai tonton pilih ganjar terima kasih tim narasi mata najwa
888,930.0,"Pak Anies Baswedan luar biasa, smart dan menjawab pertanyaan dengan sangat jelas mudah, terbukti di jakarta adem di pimpin bapak.. Bismillah InshAllah pak Anies 2024 utk Indonesia lbh adil, maju dan bahagia...",Anggun Noviana,,,positif,anies anies smart mudah bukti jakarta adem pimpin bismillah inshallah anies indonesia adil maju bahagia
889,931.0,Pak Anies Baswedan berkualitas mntap..2024 pasti menang,Vian Saputra,,,positif,anies anies kualitas mntap menang
890,932.0,"ikut nangis dengar refleksi pak probowo, tapi refleksi pak anies juga ngena, untuk gagasan tetap pak anies paling top disusul pak prabowo, kalau pak ganjar lebih banyak ceritanya.",whttevrr,positif,negatif,positif,menang dengar refleksi probowo refleksi anies ngena gagas anies top susul prabowo ganjar cerita
891,933.0,"Mantap ,maju terus pak ganjar",bunga 99213,,positif,,mantap maju ganjar
892,934.0,Anis cerdas detail mudah di mengerti god pak anis,Agus Munasir,,,positif,anies cerdas detail mudah erti god anies
893,935.0,"Beberapa pertanyaan dijawab Prabowo sedikit melenceng dan itu2 saja

Tapi Anies & Ganjar overload retoris serta melenceng kemana-mana",Mukhlas Dani,negatif,negatif,negatif,prabowo lenceng itu anies ganjar overload retoris lenceng kemanamana
894,936.0,Saatnya Indonesia membutuhkan seorang pemimpin sperti Pak Anis,Ananda Deuchland,,,positif,indonesia butuh pimpin anies
895,937.0,all in prabowo 🇮🇩🔥,JIMO,positif,,,al prabowo bendera indonesia api
896,938.0,"sumpah saya meneteskan air mata mendengar jawaban bapak anis....jangan anda jadikan membiayai orang tua jadi beban...jadi kan lah sebagai ladang pahala buat akhirat nanti...ingat org tua kita tdk pernah mengeluh buat hidupin anak2nya...
😢😢😢😢😢",Valen Hanif,,,positif,sumpah tetes air mata dengar anies jadi biaya orang tua beban ladang pahala akhirat orang tua keluh hidupin anakanaknya wajah menang wajah menang wajah menang wajah menang wajah menang
897,939.0,Pak anies anda luar biasa visioner.pak prabowo iklas pak ganjar cuman cerita,wahyudi wahyu,positif,negatif,positif,anies visionerpak prabowo iklas ganjar cuman cerita
898,940.0,"Head to head sama² kuat mnurut sya : Anies vs prabowo !!!
Pk Anies cerdas bgtt gagasannya dan sgat menguasai smua topik prmasalahn vs pk prabowo walaupun komunikasinya kurang tp sy merasakan ketulusan beliau ini,dan mudah di pahami gagasannya.

Sya suka dua bacapres ini!",dianays_,positif,,positif,head head sama kuat mnurut anies vs prabowo pakai anies cerdas banget gagas sgat kuasa topik prmasalahn vs pakai prabowo komunikasi rasa tulus beliau mudah paham gagas suka bacapres
899,941.0,Selama Ganjar masih di PDIP maaf... Anti banteng,Faiq kambuh Lagi,,negatif,,ganjar pdip maaf anti banteng
900,942.0,Saya dari jateng dukung prabowo karna ingat ucapan gusdur,PECAH NDASE,positif,,,jateng dukung prabowo ucap gusdur
901,943.0,"Seandainya pak prabowo dan pak anis berkolaborasi, Saya sangat yakin! Indonesia bisa menjadi negara yg sgt lebih baik. Pak parbowo yg kuat dr akademi militer dan pak anies yg pintar dan cerdas dibidang pendidikan. Sepertinya soekarno dan bung hatta. ❤",Reva Sonia Izzaty,positif,,positif,anda prabowo anies kolaborasi indonesia negara parbowo kuat akademi militer anies pintar cerdas bidang didik soekarno hatta
902,944.0,Anies Juara jawara jendral pemimpin bangsa yang Berwibawa,Trisna Smpia7sukabumi,,,positif,anies juara jawara jenderal pimpin bangsa wibawa
903,945.0,Mantap pak Prabowo persident 2024💪💪💪,Dyv Dfc,positif,,,mantap prabowo persident lengan otot lengan otot lengan otot
904,946.0,refleksi pak prabowo menunjukkan skrg dia benar2 matang di pilpres kali ini,Muhammad Iqbal SR,positif,,,refleksi prabowo benarbenar matang pilpres kali
905,947.0,"Janji j DP 0%,,, aza tidak di tepati 😂😂😂

Ngurus Jakarta aza gak ada perubahan,,, ada nya perusahan, 😂😂

Cukup Jakarta saja yang Hancur , 

Next RI 1, Bapak Ganjar 

Aamin 🤲🤲",Anita Febriani,,positif,negatif,janji dp tepat wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata urus jakarta ubah nya usah wajah gembira urai air mata wajah gembira urai air mata jakarta hancur next ri ganjar amin tangan angkat dan rapat sama tangan angkat dan rapat sama
906,948.0,"Jelas dr semua kontestan,  Pak Ganjar lbh bijak & berani serta realistis menjawab & membeberkan gagasan ke audien.
Makin mantab & blm tergoyahkan pilih pak ganjar👍👍",Warno Hemawan,,positif,,kontestan ganjar bijak berani realistis beber gagas audien mantab goyah pilih ganjar jempol ke atas jempol ke atas
907,949.0,Bismillah... Semakin yakin mendukung pak anies❤,Kirbarr channel,,,positif,bismillah dukung anies
908,950.0,"Bravo pak anis,jawaban cerdas,lugas dan logis..",kei,,,positif,bravo anies cerdas lugas logis
909,951.0,Ahok ngakak liat Anis mulai membual lagi😂😂😂,Daimo Kiev,,,negatif,ahok akak lihat anies bual wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata
910,952.0,"Pak ganjar kereeen 😍
Keren sebagai narasumber acara seminar 🫰🏻🫰🏻",RP Gaming,,positif,,ganjar keren wajah senyum lebar mata hati keren narasumber acara seminar warna kulit cerah warna kulit cerah
911,953.0,"Pak ganjar sih tegas bnget dan memang bner"" berani bertindak berantas korupsi dan berani berbicara apa adanya.",mboh opo,,positif,,ganjar sih banget berani tindak berantas korupsi berani bicara
912,954.0,"Luar biasa prabowo,,beliau berbicara dengan jiwa dan raganya,hanya untuk negri kami tercinta INDONESIA MERDEKA ,,SEHAT SELALU PAK PRABOWO... Allahuakbar 🫡🫡",Muhamad Guntur,positif,,,prabowo beliau bicara jiwa raga negeri cinta indonesia merdeka sehat prabowo allahuakbar
913,955.0,"Anis cerdas, ide dan gagasan nya luar biasa. Tapi jika dilihat dan diteliti lagi, ide dan gagasan itu jika direalisasikan tidak semudah itu, seperti mustahil dilakukan jika melihat aset negara kita saat ini. Karena kita bukan negara maju. ... jadi ide2 itu hanya bualan belakan karena pada kenyataannya kita tidak punya kemampuan untuk merealisasikan itu ...",Inda H,,,negatif,anies cerdas ide gagas nya teliti ide gagas realisasi mudah mustahil aset negara negara maju ide bual bela nyata mampu realisasi
914,956.0,ttep prabowo 2 periode. yg lain nunggu 10 th,guntur henmarwan,positif,,,prabowo periode tunggu
915,957.0,"Gak nyambung ganjar, yg ditanya apa jawabnya apa🤣🤣🤣",GODMODE GAMING ID,,negatif,,sambung ganjar tertawa terbahakbahak tertawa terbahakbahak tertawa terbahakbahak
916,958.0,Anda cerdas PK Anis jga nama baik anda,NajwaTV,,,positif,cerdas pakai anies nama
917,959.0,All in buat pak prabowo,Hendri DwiS,positif,,,al prabowo
918,960.0,"acara yang sangat bagus, pemilih yang jujur dan benar pasti melihat gagasan yang berbasis bukti prestasi sebelumnya. Jangan mengulang DKI. Itu berarti pilih Ganjar. Acara lanjutan pasti lebih terang benderang.",Yustinus Gunawan,,positif,,acara bagus pilih jujur gagas bas bukti prestasi ulang dki pilih ganjar acara lanjut terang benderang
919,961.0,"prabowo no counter, hormat pada dirinya sendiri",RAMA SAPUTRA,positif,,,prabowo no counter hormat
920,962.0,"Kalau ngundang sekali kali ganjar yg ngomong duluan..atau di undang duluan dan berbicara  fan di kasihpertanyaan pertanyaan dengan bahasa internasional inggris ..kita cari presiden bukan cari lurah..
Klo bisa ngelawak sama bahasa daerah saja .lebih baik nyalon lurah atau kepala daerah..munafik itu penggemar bokep mendadak jd artis azan ketika pemilu....rakyat harus cerdas itu petunjuk buat rakyat untuk memilih presiden",Masak chanel,,negatif,,ngundang kali ganjar omong duluan undang duluan bicara fan kasihpertanyaan bahasa internasional inggris cari presiden cari lurah kalo lawak bahasa daerah lebih nyalon lurah kepala daerah munafik gemar bokep dadak artis azan milu rakyat cerdas tunjuk rakyat pilih presiden
921,963.0,Bagian ganjar bikin ngantuk bgt😂,yayi purwati,,negatif,,ganjar bikin ngantuk banget wajah gembira urai air mata
922,964.0,"Kalau soal teori dan gagasan anies juaranya, tapi kalau masalah action dan praktek ganjar juaranya, kalau prabowo lebih cocok jadi calon presiden bukan presiden hehe",HERU FADHLI,negatif,positif,positif,teori gagas anies juara action praktek ganjar juara prabowo cocok calon presiden presiden hehe
923,965.0,Klai anies ngomong gwe paus biar loading karena klau di tanya selalu loading smbill nelen ludahhh😅😅,Mega Kharisma,,,positif,klai anies omong gwe paus biar loading loading nelen ludah wajah senyum lebar dan keringat wajah senyum lebar dan keringat
924,966.0,hanya anies yang bisa dpercaya,Muhammad Rahman,,,positif,anies dpercaya
925,967.0,"Pak Anies sering dibilang pandai retorika, tapi aku percaya segala sesuatu itu dimulai dari gagasan. Buat orang yg bekerja di akar rumput, aku familiar sekali dengan gagasan yang dibicarakan Pak Anies. Rata2 yg membicarakan itu adalah yg kerja langsung di masyarakat, melalui proses pemikiran yg panjang. Ini mimpi besar orang2 akar rumput. Aku belum tau akan dukung siapa, Pak Anies menang atau tidak juga mungkin bukan masalahnya. At least, aku seneng banget. Gagasan yg biasanya patah pas ngadepin pemerintah, ini didengar seluruh Indonesia. Kalo Pak Anies menang, jalanan sepi ini insya allah jadi lebih rame. Kalo Pak Anies kalah juga gpp, at least gagasan ini udah didengar banyak orang. Semoga bisa jadi paradigma baru. Btw, Pak Anies, kalo bapak jadi presiden, saya tertarik untuk daftar jadi CASN. Wkwkwkwk",Fitri Wahyuningsih,,,positif,anies bilang pandai retorika percaya gagas orang akar rumput familiar gagas bicara anies ratarata bicara kerja langsung masyarakat proses pikir mimpi orangorang akar rumput tau dukung anies menang at least senang banget gagas patah pas ngadepin perintah dengar indonesia kalo anies menang jalan sepi insya allah rame kalo anies kalah gp at least gagas dengar orang moga paradigma btw anies kalo presiden tarik daftar casn wkwkwkwk
926,968.0,"Dari semua bacapres, Pak Anies yang paling jelas gagasannya dan dari semua bacapres Pak Prabowo yang paling terlihat ketulusannya untuk negeri ini. Itu kesimpulan saya pribadi setelah menonton ini full dari awal sampe akhir ☺",Waodepw Channel,positif,,positif,bacapres anies gagas bacapres prabowo tulus negeri simpul pribadi tonton ful
927,969.0,"semua gagasan bacapres bagus.semoga bisa terwujud.Tapi, refleksi pak prabowo sangat menggetarkan hati. jaya selalu indonesiaku!!!",Luthfi Fauzan F.A,positif,,,gagas bacapres bagussemoga terwujudtapi refleksi prabowo getar hati jaya indonesia
928,970.0,Pak prabowooooo❤❤❤❤,Caumey,positif,,,prabowo
929,971.0,Refleksi pak Prabowo luar biasa 💪🙏,Muhammad Ikbal,positif,,,refleksi prabowo lengan otot lipat tangan
930,972.0,"saya tidak lupa..saat piala dunia batal dilaksanakan di indonesia, pemain timnas hokky caraka bilang bapak mematikan mimpi seumur hidup anak bangsa tanya besok saya mau kerja apa..dijawab bapak ganjar pranowo silahkan datang ke saya dan saya akan masukan ke perusahaan di jawa tengah..bukanya terang sekali nepotisme dan mencoba menggunakan kekuatan cenderung (power abuse)",Wira Jati,,negatif,,lupa piala dunia batal laksana indonesia main timnas hokky caraka bilang mati mimpi umur hidup anak bangsa besok kerja ganjar ganjar sila masuk usaha jawa buka terang nepotisme coba kuat cenderung power abuse
