,textOriginal,authorDisplayName,Prabowo,Ganjar,Anies
2679,Pinter ngomong doang anis,Nthoe Ogllex,,,netral
2680,Gnjar pranowo jos,Otong Irwan,,netral,
2681,"MasyaAlloh pak Prabowo, terharu banget sama kalimat akhirnya, jadi pengen nangis, ya Alloh jadikanlah pak Prabowo Presiden",Purnama,netral,,
2682,Pak prabowo adalah orang yang melihat apa yang tidak dilihat atau disadari orang lain🥲,Raihannadira,netral,,
2683,"Dulu jokowi banyak berjanji sekarang tidak terlaksana malah jadi musuh rakyat rempang, akankah ganjar begitu jika jadi presiden. Ingat jokowi sama ganjar sama2 boneka partai,petugas partai",aby yully,,netral,
2684,"Pemimpin indonesia haruslah orang yg bekerja bkn pintar bicara tp zonk 
Gaspol ganjar for RI 1 pilpres  2024",sopian hadi,,positif,
2685,Prett gagasan awal ..retorika se manis anis wkkkk,waldy walis,,,netral
2686,"Paling paling
Anies akan mengganti program, dari apa menjadi apa, contohnya waktu dia jadi Gub Jakarta, naturalisasi, ternyata betul betul natural asli tanpa sentuhan, begitu juga kredit rumah, ternyata cuma omong doang, masyarakat miskin tetap gigit jari,",Siswanto Siswanto,,,positif
2687,Bpk prabowo presiden 2024 🤲🤲🤲🤲,Mentari,netral,,
2688,"gemeshh banget si pak prabowo, jadi mao cubit pipinya",prioffice. gedungjaya,netral,,
2689,"Semua yg diomong prabowo itu masalah yg dihadapin rkyat tp ga diubah sm presiden,  love u pak aku pdamu",Silvia Sumantri,netral,,
2690,Mantap pak Prabowo...,Rudi Chia,netral,,
2691,2024 giliran pak prabowo yang memimpin. Yg lain cukup memeriahkan saja,KKKik,negatif,,
2692,"Pak Ganjar setiap ditanya jawabannya dirasa kok muter2 ya,, ga faham saya.",Kedai Houseware,,netral,
2693,Pengen cepat2 pemilihan presiden dan ga sabar coblos pak prabowo subianto ❤,@fadil tv,positif,,
2694,"Pas Ganjar ngomong tentang kemiskinan terngiang ngiang tentang masalah di WADAS 😢 asli dia pintar sebenernya ,soalnya lulusan UGM udh gitu aja wwkwkwk",Fahmi Alfarizi,,positif,
2695,Sangat mantap dan yakin utk memilih pak prabowo subianto,Dikdik Bule,positif,,
2696,"Anies iku ra iso kerja........cek aja ke DKI.....apa yang dikerjakan sama Dia, cuman bikin patung bambu, patung sepeda, patung sepatu doang.........bikin sodetan aja harus ngeyel sama Pak Basuki.....",bejohp69,,,netral
2697,"1:03:00
Jawaban anis tentang investasi jalan toll bagi kalangan masyarakat  yg tanah nya di jadikan jalan tol cukup menarik. Ketika masyarakat mempunyai hak untuk memilih tidak menjual tanahnya dan memilih untuk diinvestasikan. Tp mungkin akan sedikit sulit untuk pembagian profitabilitas nya. Krna mungkin akan terlalu banyak pihak. Tp ini cukup menarik untuk kt sbgai masyarakat kelas bawah. Agar mempunyai investasi jangka panjang. Karna untuk masyarakat kalangan bawah masih sedikit yg melek akan investasi",Atika Amelia,,,negatif
2698,"Pa prabowo tidak mau bercermin karna dia tidak mau ade2 dan generasi muda mengalami yg pahit di masa dulu 
Ok pa saya paham",Sandra Junaedi,positif,,
2699,"saya sebagai pendukung capres yg lain, begitu penjelasan pak ganjar mantap..",Pak Mantan,,positif,
2700,Auto nangis deh terharu yg d sampaikan pak prabowo d akhir kerasa skali 😢,siti r.jannah,netral,,
2701,"Ayo, pilih pak Amin Anisa Cak Imin",Dirwan Sudarsono,,,netral
2702,"Keliatan ketidakmampuan ganjar menjawab pertanyaan dosen ari. hanya retorika dan pengibaratan. banyak ngeles seolah2 santai untuk menjawab, padahal ga ada point.",Syafrudin Ali,,positif,
2703,Pak prabowo...lucu...sukak bercanda...terima kasih pak prabowo...sudah menghibur...tetap semangat dan sehat selalu pak prabowo...👍,Catalina 69,positif,,
2704,Tahun 2024 tahunnya Pak Prabowo,Masak Lezatoz,netral,,
2705,"Pak Ganjar perlu cek ke Halmahera Persada Lygend, liat disana mayoritas TKA Cina bekerja sbg apa posisinya. Masa cuma buruh harus impor sih. Itu baru 1. Cek perusahaan lainnya. Jgn cuma asal bicara, cek langsung lapangan. Fakta tdk sesuai dgn yg diomong.",RDX One,,positif,
2706,"SEMAKIN BERISI SEMAKIN MERUNDUK ITULAH BAPAK ANIES BASWEDAN 
BENAR2 TERCENGANG INI ORANG OTAK DAN PERSEPSINYA DAGING SEMUA GILAAAA SPEECHLESS",Eka Sundari,,,netral
2707,All in for prabowo 2024,Ilham Akbar,netral,,
2708,Jateng full ganjar,Ali Mustofa / Istana jati furniture,,netral,
2709,"Bahasa pak Anies sangat membumi, mudah dipahami bahkan oleh masyarakar bawah sekalipun, semoga pak Anies bisa terpilih di 2024 dan bisa mengimplementasikan janji2nya",Muhammad Syakur,,,netral
2710,Bingung bgt pilih anis apa prabowo 😢,Naila Amalia,netral,,netral
2711,"mau pak anies, atau pak prabowo yang jadi terserah asal jangan red bull itu :)",hello sijeuni,negatif,,negatif
2712,Ya pak Anis sih,Muhammad Abrar,,,netral
2713,"Gagasan pak anies enak di dengar telinga, gagasan pak ganjar lebih masuk akal dan gagasan pak prabowo lebih mengebu gebu ( semangat 45 )👏",Jemmy,positif,positif,positif
2714,"Setelah menonton keseluruhan, saya melihat jiwa dan karakteristik bung Karno yg terpecah kemudian terbagi-bagi kepada masing-masing bacapres tersebut, NASAKOM (prabowo-anis-ganjar), kecerdasan pada Anis, orator pada Prabowo, dan playboy (maaf) pada ganjar",Edo Riduansyah,netral,netral,netral
2715,"Tetap dukung pak prabowo 🔥
Karna bisa ngomong saja tidak bisa.",rahman automotive pku,netral,,
2716,halah ganjar,fitriyani lestari,,netral,
2717,Kebangetan kalo gk pilih Pak Prabowo ❤🎉,wicak sono,netral,,
2718,"nitip pak prabowo : gaji pejabat naik terus tapi yg di bawah yg bayar pajak gaji segitu segitu aja, tapi harga kebutuhan terus naik. apa dengan naikin gaji pejabat bisa bikin dia ngga korupsi ? belum tentu, namanya manusia ngga ada puasnya pak. pejabat enak dapet kendaraan dinas dari pemerintah, kalo lewat jalan minta duluan padahal kalo tau macet ya jalannya dari tadi dong. wakil rakyat tapi rakyat yg mana ? wkwkwkw 🙏",MySecret Story,netral,,
2719,"Prabowo gagasan nya tidak konkrit, ngambang seperti warna kuning di kali.. gak jelas semua jawabannya kagak nyambung",Timrun Hutasoit Timrun,positif,,
2720,"Anies bicaranya muter2, nda pny contoh konkret 😂",Andreas Kristian,,,positif
2721,"PLUS MINUS MASING-MASING DALAM SATU KALIMAT :
Bp. Anies 
Plus : Metodelogi yang sangat kuat 
Minus : Eksekusi yang dilakukan tidak terasa positif dalam jangka panjang dan tidak berwujud sesuai metodeloginya
Bp. Ganjar
Plus : Bertumbuh dari masalah sehingga sangat layak menjadi Pemimpin Penyelesai Masalah yang sangat Nyata
Minus : Proses Duplikasi Kepemimpinan yang kurang membuat Bp. Ganjar terpaksa turun tangan sendiri
Bp. Prabowo
Plus : Pelatihan, Kesetiaan, dan Pengorbanan yang sudah diberikan terhadap Bangsa ini menghasilkan Karakter Kepemimpinan yang kuat
Minus : Semangat yang berkobar tercampur oleh Emosi sehingga menutupi rasa Kebijaksanaan yang dimiliki

Semoga Indonesia mendapatkan Pemimpin yang benar-benar mampu mewujudkan Indonesia menjadi Negara nomer 1 di Dunia karena memang sejarah yang berkata, Tanah Air ini pernah menjadi Negara Adi Kuasa yang di Segani seluruh Dunia...",Putra,positif,positif,positif
2722,"Allahu akbar, aku nangis pas closing statemen pak Prabowo...",INDAH KHOIRIL BARIYYAH OFFICIAL,netral,,
2723,"sungguh diakui cara penyampaian pak Anis lebih tepat dan mudah difahami, tanpa slide silde pula",Z K,,,positif
2724,Pak Prabowo lucu sekali ak suka 🎉,Populer Society,netral,,
2725,anies 💪🏻💪🏻💪🏻,fikri abdat,,,netral
2726,"Mewekkk kejer gue liat semangat pak prabowo sumpah ini orang emang bener2 cinta negara banget, tidak pantang menyerah jadi manusia real love banget gue 😢😢😢",Cindy Aditya Lestari,positif,,
2727,Gagasan pak Ganjar Pranowo juga bagus yang ditampilkan UGM bekerja sama dengan narasi mata najwa membantu kita bisa memriilih capres yg sreg d hati,Mustika Rasydah,,netral,
2728,"Mr Prabowo the nex presiden of Indonesia
semua yg di ucapkan sederhana dan dengan penuh arti sebagai calon bapak bangsa",HUZHINANGGEN,positif,,
2729,Makin mantap pili pk prabowo👍🎉🎉,Rany – Rendy –  aj,positif,,
2730,"Pak anies, bantuan untuk yg 2 x ump juga dong",HR D,,,netral
2731,Saya lebih paham gagasan pak Prabowo malah. Muskipun bahasanya bapak bapak tapi ketika dicerna lebih dalam itu mudah dimengerti,Jakawa Kalam,positif,,
2732,Pak Prabowo 🇲🇨💪,Yara Ratnadila,netral,,
2733,tambah yakin anies baswedan,WISNU LEGOWO,,,positif
2734,"bismillah makin yakin dg pak anis setelah melihat ini, semoga beliau jd presiden RI yg amanah yg takut kepada Allah",intan seftiani,,,netral
2735,Prabowo Subianto ❤,kerots97,netral,,
2736,Pak prabowo kenapa ga pasangannya sama pak anis si 😭,Camay Setyo,netral,,netral
2737,"prabowo bilang meningkatkan gaji guru, tni polri kepala desa. halooo... buruh dan pegawai swasta apakabar? ojol gimana nasibnya?",medyalone,netral,,
2738,"Merinding denger gagasan pak prabowo , baca nya menggebu gebu calon pemimpin kesatria🔥🔥🔥",Qievina Handercam,netral,,
2739,"Ini mohon maaf ya, Dari Awal jalan pas mau ke panggung, Aku udah bisa lihat, Mana Yang benar benar Percaya sama Mahasiswa disana. Coba deh kalian liat Dari 3 Paslon? 1,2,3. Cuman Anies Baswedan yang tanpa di dampingi pengwal. Jadi dari sini aja aku udah bisa mutusin mau pilih siapa. Karna Gerak badan itu emang udah Etika. Fikrian Bisa Bohong. Tapi badan nggak.",Kolep Itbio,,,positif
2740,"Wong JATENG yang milih Pak Anies Disini Tombolnya
👇",Nurcholis Hambali,,,netral
2741,"Harus saya akui kali ini pak PS konsepnya paling spesifik dan detail, timsesnya lebih effort kali ini tapi ya itu keliatan banget konseptornya adalah timsesnya saat tanya jawab pak PS paling irrelevant jawabannya. pak AB konsepnya masih terlalu general it's okay kalo mau lihat dari sisi fundamentalnya dulu entah detail strateginya masih mau disimpan untuk debat nanti atau bagaimana tapi yang pasti sebaiknya dalam kontestasi knowing dia pertama kali nyapres konsep harus lebih spesifik. pak GP penyampaian paling smooth, konsep so so dan dari sisi Hub. Inter masih banyak belum dia kuasai. Anyway sampai detik ini sayapun belum memutuskan untuk nyoblos siapa, belum bisa sreg dari ketiganya belum ada ide yang mencengangkan. Contoh saat pertanyaan pendanaan R&D, what if swasta/bumn bisa dapat keringanan/switch pajak apabila bisa invest ke R&D dan institusi pendidikan dalam negeri? see? ide2 gila seperti ini yang saya harapkan",Nawaksara,positif,positif,positif
2742,"Pnjelasan pak Ganjar sih masuk2 saja, aman, runut, masuk akal, tapi partainya aja yg suka dinyinyir natizen wkwkk
overall smuanya bagus sih, sensenya sama penekannya aja yg beda2",Varland Lengkong,,netral,
2743,Anis mantab jwab nya nyambung beda sama Ganjar Prabowo ngomong apa bhas nya kmna gimna klo mau mimpi Indonesia 😂🤣,Rusdan Ayiz,netral,netral,netral
2744,"Hari ini saya yakin, pak Ganjar Pranowo, siap memimpin Indonesia, Tegas, Berani, Masuk akal",Robert Kong,,positif,
2745,Pak Ganjar dan Pak Prabowo lanjutkan cita2 bangsa Indonesia kami mendukungmu😊,Hertine Setia,netral,netral,
2746,Closing yg sangat manis dan mengharukan dari pak Prabowo 🥺,EKA KRISTIANA,netral,,netral
2747,Kalaw untuck ngomong pasti anis palling bagus,imas aj,,,positif
2748,"DARI BBRP BACAPRES, BAHASA YG MUDAH DIPAHAMI OLEH ORANG2 DAN KONKRITNYA ADALAH BAPAK PRABOWO ❣️",Lisa Listiyorini,netral,,
2749,Pak anies keren ❤,Nurdin Abdulah,,,positif
2750,"Dari pidato ketiganya rangking 1. Prabowo, 2. Anies, 3. Ganjar. Kayaknya dari pidatonya Ganjar condong gak memikirkan rakyat. Prestasi2 negara melulu yg ditonjolkan. NO BANTENG LAH...",Eka Frantina,netral,netral,netral
2751,"terlepas lo suka atau gk suka sama Anies, jawaban dan pemaparan Anies disini bener bener cerdas sih menurut gw",Afif Chaniago,,,positif
2752,"Pas anis santai aja 
Nana keliatan banget yerang ganjar
Pas brabowo mmm diam dah",Noby Official,,positif,positif
2753,Setelah lihat ini tersaring 2 calon pilihan Bpk Anis dan Bpk Prabowo,AL Montana,netral,,netral
2754,Sudah saatnya Pak Prabowo untuk bisa melnjutkan memimpin negara ini,Niko Jumaidi,netral,,
2755,Anis atau prabowo yg penting jgn  ganjar uban,Andimc,netral,netral,netral
2756,2024 Prabowo Presiden❤💯🔥,Theofilus Miracle Waworuntu,netral,,
2757,"Anies tidak bisa menjawab secara konkrit apa yang mau dirubah, waktu menjawab, kelihatan emosi. Disinilah titik kelemahan anies",Andika,,,netral
2758,Pak Anies Baswedan..!,Irwan Erfensi,,,netral
2759,"Saya dukung Ganjar, tapi jujur refleksi Prabowo luar biasa.",Mas Hez,netral,netral,
2760,pmi korea selatan dukung pak ganjar 👍🏻👍🏻 untuk indonesia maju kedepannya 🇮🇩🇮🇩 amin,Dani Setiawan,,positif,
2761,Tolong Pakkk Anies bikin jatuh cintaaaa❤,Alfi Alfiah,,,netral
2762,Pak prabowo 2024 milikmu insyaallah,Rizal Aziz,netral,,
2763,Ganjar memiliki gagasan yang sangat luas...,Amar sloter,,positif,
2764,Ganjar nih ditanya soal citra pdi malah curhat ngalor ngidol,Diani Pranata,,netral,
2765,"Runutan penjelasan Pak Ganjar cuakep..
1. Goal nya apa, timelinenya kapan
2. Cara atau roadmapnya apa
3. Masalah dari setiap pilar itu apa
4. Rencana aktivitas solusinya apa

Paling prepare..paling paham isi dari paparan, rencana ke depan..

Bagi yang bilang Pak Ganjar under-perform maaf² aja..model Pak Ganjar kayak gini kalau presentasi di perusahaan atau di kampus, gue yakin para komisaris pasti paling confident dan para dosen beri point paling tinggi..",Shiro,,positif,
2766,Jawaban Pak anis runtut dan terarah.,Wahidah Sukriani,,,positif
2767,"Prabowo next presiden selanjutnya, Aamiin ya rabbal allamin 🤲",Abdulhali Aco,netral,,
2768,pokoknya gua anies baswedan,nufail mahfud,,,netral
2769,"Pak Anies tak ada duanya,, semoga Allah meridhoi bapak jadi presiden RI..Aamiin",Fatmawati Qadhry,,,netral
2770,"Mau tidak mau terima tidak terima, salah satu dari mereka pasti akan terpilih dan saya pribadi menginginkan KALAU BISA yg terpilih itu JANGAN Ganjar P dari PD*.
Titik",30 Seconds,,netral,
2771,Mas Ganjar ❤,fahrullah jafar,,netral,
2772,ALL IN PRABOWO🔥,Bay Law,netral,,
2773,Yang penting jangan ganjar !!,Riyana Abdul Fatah,,netral,
2774,Prabowo penutupan😢 nyesek,Risti Dewi Sania,netral,,
2775,"daripada milih anis lebih baik milih naswa sihab,,,.",santy shu,,,positif
2776,"Cerdas mas Ganjar,, bangett 😍",Irmhal Dal,,netral,
2777,Prabowo ❤,Lalu khairil anam,netral,,
2778,Keren banget pak anies ❤,Kaismuhammad Muhammad,,,netral
2779,Memang pak Prabowo Subianto Satria,Saiful Ulum,netral,,
2780,"Gue bukan pendukung ketiganya, tapi setelah menonton tayangan ini gue bisa nilai satu2nya calon yang bener2 ngomong dari hati, g banyak kalimat2 pemanis dan apa adanya keknya Pak Prabowo, kayak bener2 ngomong dr isi hati. Ada yg sependapat?",Very Sinaga,negatif,,negatif
2781,Hactrik ganjar mas tugiman jateng,Receh 5 Perak,,netral,
2782,AMIN AMIN ANIES CAK IMIN,Muhie Dion,,,netral
2783,Pak anies 😢❤,Afif Fathahila,,,netral
2784,Aku kok bingung ya sama pernyataan2 dan jwban pak ganjar sampe diulang2 tetap bingung..yg mudah dipahami pak Anies,Tri Noveni,,negatif,negatif
2785,"Gw fnae prabowo tapi terhipnotis oleh kata"" pak anie jdi hingung😢😢",Ridho Rhamadan,netral,,
2786,PASUKAN PENDUKUNG PRABOWO LIKE❤❤❤❤❤❤❤,jangabpanggil,netral,,
2787,"Sekarang Aku tau JENDRAL apa alasanmu selama ini 3 periode tak kenal menyerah dan gigih menjadi CAWAPRES Walaupun terjegal😢

Teringat apa yg disampaikan GUSDUR
.....

""Kalau ada orang yg paling ikhlas kepada Rakyat Indonesia,orang itu Prabowo""

TERIMAKASIH JENDRALL",ZONA PELAUT,positif,,
2788,"DARI SEMUA PEMAPARAN 3 BACAPRES SEMUA MENGINGINKAN PERUBAHAN YANG LEBIH BAIK.
Dan terlihat pak Anies menguasai visi misi pemaparannya tanpa PPT.",Muhammad Senol Arifin,,,netral
2789,"Kwalitas fikir untuk Anies standar Daerah, Pak Ganjar Standar Nasional, Pak Prabowo standar  Internasional., seorang presiden emang harus memiliki sudut pandang Global, jika hanya sebatas lokal bisa kecaplok sama negara luar",Vision 786,positif,positif,positif
2790,"terharu dgr pak prabowo, maju pak kami bersamamu ❤",Amazing Day Music,positif,,
2791,"dari 3 bacapres yg tampil, pak prabowo yg paling tidak jelas narasinya, paling tidak tertata konsep berfikirnya, paling ga nyambung cara menjawab pertanyaan .. hanya suara kenceng dan tekanan emosinya aja yg meledak. pak anies yg paling jelas menegaskan gagasannya, paling mudah dipahami konsep berfikirnya, paling sinkron antara pertanyaan dan jawabannya. pak ganjar bagus di konsep, lancar penyampaian .. tapi kira2 klo tak dibantu naskah yg disiapkan, pak ganjar masih lancar pemaparannya ga ya?",Trans Ibukota,positif,positif,positif
2792,Nana didnt see it coming. Pernyataan Ganjar secara eksplisit dan implisit merendahkan secara umum  ke SDM dan secara khusus ke profesi Nana. Cumlaude harus jadi dosen. Begitukah?,wanderer 102,,positif,
2793,"Pa Anies lebih dapat di pahami ,karena bicaranya sesuai dengan hati nurani,,, mantap",Mantan Teroris,,,positif
2794,manis manis bener ngomongnya.,anggoro wahyu razak,,,netral
2795,"anies calon paling waras...ganjar dgn politik identitas dan konflik2 dan kasus2 yg menyeret namanya.....serta prabowo yg pnya gagasan gk masuk akal dgn menaikkan gaji pejabat agr gak korup......jelas disini anies satu2nya calon yg paling waras

anies jg satu2nya capres yg menjanjikan perubahan disaat pesaingnya dgn bangga tegak lurus pd jokowi....
jika tegak lurus pd jokowi artinya selamanya indo bakal kesulitan lapangan kerja..zaman sby lapangan kerja bnyk bgt ...zaman jokowi lapangan kerja hampir gak ada...anak2 muda skrg lulus tamat kebanyakan jd ojol krna sdikitnya lapangan kerja.....
mau smpe kapan kkn merajalela di negeri ini ?",C.E.O KUMA PROJECT,positif,positif,positif
2796,Kerrn banget ganjar 😍,aldita cahyani,,netral,
2797,"No Prabowo, No Ganjar but Yes Anies ,Her, Comitment,Trust, Excelent, Integrated & Popular.",trieka cs,netral,netral,netral
2798,"Ya Allah, mudahkanlah jalan Pak Anies utk jadi pemimpin kami.",Desy Mulyani,,,netral
2799,"Anies : Visioner, Kreatif, Cerdik. membahas bagaimana indonesia akan lebih maju. namun, apakah akan terealisasi dengan baik?
Ganjar : Tegas. membahas bantahan partainya yang dituding negatif. apakah hanya omongan semata?
Prabowo : Cendekia, Asik. membahas keprinsipan dan tekad beliau jika menjadi presiden. apakah akan solutif?",Juragan Bakwan,positif,positif,positif
2800,Pak Anies Baswedan ❤,Enda Mutia Handayani,,,netral
2801,Dengerin gagasan pak anis sambil merem go faham aku... tp dengerin yg sampk fokus ko ga faham ya ...,fitria purniawaty,,,netral
2802,Menarik sih emang p ganjar khatam ilmu politiknya,Feby Firmansyah,,netral,
2803,"Menurut penilaian dr kacamata saya seorang ibu Rumah tangga,ketiga Bacapres hebat hebat semua gagasan nya,Pak Anies gak terlalu muluk muluk,cuma ingin keadilan sosial bagi seluruh rakyat Indonesia menjadi yg utama,Pak Ganjar tampak jelas mereleksikan kelanjutan kerja dr rezim skrg,Pak Prabowo memiliki ketegasan ala militer untuk semua perencanaan kerjanya 
Tp seperti nya yg dibutuhkan rakyat saat ini adlh keadilan disegala lini seperti yg nnjd gagasan Anies Baswedan",kurniati nia,positif,positif,positif
